date,P,GW1,GW2,GW3,GW4,GW5,Mean,10th_percentile,90th_percentile
04/08/2022,2.7,2370,1849,2359,2515,1440,2106.6,1603.6,2457.0
05/08/2022,7.5,2385,1848,2366,2524,1454,2115.4,1611.6,2468.4
06/08/2022,0.0,2393,1850,2374,2532,1457,2121.2,1614.2,2476.4
07/08/2022,0.0,2408,1856,2387,2538,1463,2130.4,1620.2,2486.0
08/08/2022,0.0,2417,1859,2395,2547,1464,2136.4,1622.0,2495.0
09/08/2022,0.0,2420,1859,2408,2547,1469,2140.6,1625.0,2496.2
10/08/2022,0.0,2438,1862,2423,2550,1476,2149.8,1630.4,2505.2
11/08/2022,0.0,2450,1865,2441,2554,1456,2153.2,1619.6,2512.4
12/08/2022,0.0,2463,1869,2460,2560,1462,2162.8,1624.8,2521.2
13/08/2022,0.0,2473,1871,2479,2566,1474,2172.6,1632.8,2531.2
14/08/2022,0.0,2482,1878,2495,2573,1488,2183.2,1644.0,2541.8
15/08/2022,0.1,2496,1883,2507,2583,1503,2194.4,1655.0,2552.6
16/08/2022,0.0,2497,1892,2523,2592,1510,2202.8,1662.8,2564.4
17/08/2022,1.9,2493,1891,2524,2599,1517,2204.8,1666.6,2569.0
18/08/2022,0.0,2508,1893,2536,2607,1522,2213.2,1670.4,2578.6
19/08/2022,2.2,2515,1896,2546,2612,1527,2219.2,1674.6,2585.6
20/08/2022,0.1,2526,1896,2556,2617,1530,2225.0,1676.4,2592.6
21/08/2022,0.0,2533,1898,2566,2622,1535,2230.8,1680.2,2599.6
22/08/2022,0.0,2549,1903,2580,2629,,2415.25,2096.8,2614.3
23/08/2022,0.0,2561,1908,2595,2634,,2424.5,2103.9,2622.3
24/08/2022,0.0,2576,1909,2606,2636,,2431.75,2109.1,2627.0
25/08/2022,0.0,2580,1929,2626,2650,,2446.25,2124.3,2642.8
26/08/2022,0.0,,1922,2628,2652,,2400.6666666666665,2063.2,2647.2
27/08/2022,0.0,,1923,2634,2655,,2404.0,2065.2,2650.8
28/08/2022,0.0,,1924,2640,2657,,2407.0,2067.2,2653.6
29/08/2022,0.0,,1927,2647,2661,,2411.6666666666665,2071.0,2658.2
30/08/2022,0.0,,1929,2655,2664,,2416.0,2074.2,2662.2
31/08/2022,0.0,,1927,2662,2668,,2419.0,2074.0,2666.8
01/09/2022,0.0,,1925,2671,2671,,2422.3333333333335,2074.2,2671.0
02/09/2022,0.0,,1929,2683,2677,,2429.6666666666665,2078.6,2681.8
03/09/2022,0.0,,1936,2694,2685,,2438.3333333333335,2085.8,2692.2
04/09/2022,0.0,,1942,2704,2693,,2446.3333333333335,2092.2,2701.8
05/09/2022,0.0,,1949,2717,2698,,2454.6666666666665,2098.8,2713.2
06/09/2022,0.7,,1946,2721,2702,,2456.3333333333335,2097.2,2717.2
07/09/2022,6.8,,1939,2719,2707,,2455.0,2092.6,2716.6
08/09/2022,8.1,,1930,2712,2707,,2449.6666666666665,2085.4,2711.0
09/09/2022,6.3,,1937,2707,2718,,2454.0,2091.0,2715.8
10/09/2022,2.8,,1941,2698,2726,,2455.0,2092.4,2720.4
11/09/2022,0.0,,1938,2698,2725,,2453.6666666666665,2090.0,2719.6
12/09/2022,0.0,,1950,2712,2734,,2465.3333333333335,2102.4,2729.6
13/09/2022,0.0,,1949,2716,2738,,2467.6666666666665,2102.4,2733.6
14/09/2022,0.3,,1961,2718,2745,,2474.6666666666665,2112.4,2739.6
15/09/2022,1.9,,1968,2725,2750,,2481.0,2119.4,2745.0
16/09/2022,5.3,,1975,2734,2756,,2488.3333333333335,2126.8,2751.6
17/09/2022,2.2,,1971,2732,2758,,2487.0,2123.2,2752.8
18/09/2022,12.4,,1970,2715,2765,,2483.3333333333335,2119.0,2755.0
19/09/2022,1.2,,1962,2702,2763,,2475.6666666666665,2110.0,2750.8
20/09/2022,1.7,,1954,2692,2762,,2469.3333333333335,2101.6,2748.0
21/09/2022,0.0,2615,1953,2692,2762,,2505.5,2151.6,2741.0
22/09/2022,0.0,2605,1954,2699,2764,,2505.5,2149.3,2744.5
23/09/2022,0.6,2587,1959,2699,2770,,2503.75,2147.4,2748.7
24/09/2022,2.0,2587,1967,2692,2777,,2505.75,2153.0,2751.5
25/09/2022,0.0,2566,1950,2684,2771,,2492.75,2134.8,2744.9
26/09/2022,16.0,2542,1953,2678,2778,,2487.75,2129.7,2748.0
27/09/2022,4.0,2541,1945,2669,2774,,2482.25,2123.8,2742.5
28/09/2022,1.5,2539,1945,2666,2774,,2481.0,2123.2,2741.6
29/09/2022,0.0,2538,1941,2665,2772,,2479.0,2120.1,2739.9
30/09/2022,0.3,2518,1943,2669,2770,,2475.0,2115.5,2739.7
01/10/2022,14.0,2518,1947,2670,2772,,2476.75,2118.3,2741.4
02/10/2022,1.7,2510,1934,2664,2774,,2470.5,2106.8,2741.0
03/10/2022,0.0,2496,1916,2651,2766,,2457.25,2090.0,2731.5
04/10/2022,0.0,2493,1909,2644,2765,,2452.75,2084.2,2728.7
05/10/2022,0.2,2498,1910,2642,2773,,2455.75,2086.4,2733.7
06/10/2022,0.0,2488,1898,2631,2768,,2446.25,2075.0,2726.9
07/10/2022,0.0,2489,1905,2631,2773,,2449.5,2080.2,2730.4
08/10/2022,2.5,2478,1886,2618,2769,,2437.75,2063.6,2723.7
09/10/2022,0.0,2474,1891,2621,2774,,2440.0,2065.9,2728.1
10/10/2022,0.4,2471,1887,2617,2777,,2438.0,2062.2,2729.0
11/10/2022,0.0,2462,1878,2613,2775,,2432.0,2053.2,2726.4
12/10/2022,0.0,2452,1875,2610,2774,,2427.75,2048.1,2724.8
13/10/2022,2.1,2437,1867,2600,2776,,2420.0,2038.0,2723.2
14/10/2022,0.9,2425,1858,2591,2778,,2413.0,2028.1,2721.9
15/10/2022,0.4,2431,1859,2589,2778,,2414.25,2030.6,2721.3
16/10/2022,0.3,2424,1861,2594,2781,,2415.0,2029.9,2724.9
17/10/2022,5.6,2425,1868,2594,2789,,2419.0,2035.1,2730.5
18/10/2022,0.0,2417,1855,2589,2786,1440,2217.4,1606.0,2707.2
19/10/2022,0.0,2401,1842,2583,2782,1450,2211.6,1606.8,2702.4
20/10/2022,3.2,2387,1847,2578,2787,1458,2211.4,1613.6,2703.4
21/10/2022,1.8,2383,1847,2575,2789,1462,2211.2,1616.0,2703.4
22/10/2022,0.0,2374,1837,2567,2784,1456,2203.6,1608.4,2697.2
23/10/2022,0.3,2378,1843,2575,2788,1456,2208.0,1610.8,2702.8
24/10/2022,0.7,2373,1849,2579,2793,1457,2210.2,1613.8,2707.4
25/10/2022,0.0,2369,1846,2576,2793,1450,2206.8,1608.4,2706.2
26/10/2022,0.0,2365,1843,2577,2795,1443,2204.6,1603.0,2707.8
27/10/2022,0.0,2367,1853,2583,2800,1442,2209.0,1606.4,2713.2
28/10/2022,0.0,2357,1849,2582,2800,1437,2205.0,1601.8,2712.8
29/10/2022,0.0,2354,1856,2585,2806,1436,2207.4,1604.0,2717.6
30/10/2022,0.0,2344,1846,2579,2805,1430,2200.8,1596.4,2714.6
31/10/2022,0.0,2343,1841,2574,2804,1425,2197.4,1591.4,2712.0
01/11/2022,0.1,2345,1850,2583,2809,1425,2202.4,1595.0,2718.6
02/11/2022,0.0,2332,1839,2581,2808,1414,2194.8,1584.0,2717.2
03/11/2022,5.0,2333,1859,2592,2821,1425,2206.0,1598.6,2729.4
04/11/2022,1.0,2324,1847,2581,2819,1423,2198.8,1592.6,2723.8
05/11/2022,0.0,2315,1835,2574,2817,1413,2190.8,1581.8,2719.8
06/11/2022,2.5,2314,1842,2578,2821,1416,2194.2,1586.4,2723.8
07/11/2022,0.0,2310,1836,2578,2818,1408,2190.0,1579.2,2722.0
08/11/2022,0.0,2312,1849,2589,2825,1415,2198.0,1588.6,2730.6
09/11/2022,0.7,2311,1853,2592,2828,1419,2200.6,1592.6,2733.6
10/11/2022,0.0,2307,1854,2587,2832,1415,2199.0,1590.6,2734.0
11/11/2022,0.0,2303,1854,2584,2835,1415,2198.2,1590.6,2734.6
12/11/2022,0.0,2298,1851,2584,2834,1411,2195.6,1587.0,2734.0
13/11/2022,0.0,2289,1847,2584,2835,1409,2192.8,1584.2,2734.6
14/11/2022,0.6,2279,1836,2578,2835,1401,2185.8,1575.0,2732.2
15/11/2022,3.2,2264,1831,2573,2835,1396,2179.8,1570.0,2730.2
16/11/2022,10.6,2242,1805,2558,2829,1263,2139.4,1479.8,2720.6
17/11/2022,12.2,2246,1823,2563,2833,1277,2148.4,1495.4,2725.0
18/11/2022,0.4,2247,1828,2562,2838,1303,2155.6,1513.0,2727.6
19/11/2022,0.0,2237,1822,2555,2838,1311,2152.6,1515.4,2724.8
20/11/2022,7.4,2215,1801,2539,2832,1306,2138.6,1504.0,2714.8
21/11/2022,0.5,2204,1788,2530,2831,1294,2129.4,1491.6,2710.6
22/11/2022,1.7,2197,1782,2527,2831,1283,2124.0,1482.6,2709.4
23/11/2022,1.8,2194,1775,2522,2831,1270,2118.4,1472.0,2707.4
24/11/2022,0.4,2188,1770,2519,2831,1255,2112.6,1461.0,2706.2
25/11/2022,1.9,2177,1757,2507,2827,1241,2101.8,1447.4,2699.0
26/11/2022,0.0,2159,1735,2495,2817,1221,2085.4,1426.6,2688.2
27/11/2022,2.7,2149,1735,2492,2819,1201,2079.2,1414.6,2688.2
28/11/2022,5.8,2140,1739,2488,2816,1152,2067.0,1386.8,2684.8
29/11/2022,0.1,2127,1729,2480,2812,1140,2057.6,1375.6,2679.2
30/11/2022,0.2,2111,1717,2472,2805,1129,2046.8,1364.2,2671.8
01/12/2022,0.0,2098,1703,2462,2798,1121,2036.4,1353.8,2663.6
02/12/2022,0.0,2083,1691,2452,2789,1116,2026.2,1346.0,2654.2
03/12/2022,0.0,2070,1684,2445,2785,1119,2020.6,1345.0,2649.0
04/12/2022,0.0,2061,1686,2440,2783,1125,2019.0,1349.4,2645.8
05/12/2022,3.2,2047,1679,2433,2780,1114,2010.6,1340.0,2641.2
06/12/2022,0.1,2035,1672,2428,2778,1101,2002.8,1329.4,2638.0
07/12/2022,0.0,2017,1656,2417,2771,1086,1989.4,1314.0,2629.4
08/12/2022,1.5,2006,1647,2409,2767,1079,1981.6,1306.2,2623.8
09/12/2022,0.0,1997,1637,2401,2762,1082,1975.8,1304.0,2617.6
10/12/2022,0.0,1986,1628,2391,2757,1078,1968.0,1298.0,2610.6
11/12/2022,0.0,1981,1627,2389,2756,1082,1967.0,1300.0,2609.2
12/12/2022,0.0,1968,1618,2383,2754,1080,1960.6,1295.2,2605.6
13/12/2022,0.0,1961,1618,2383,2757,1079,1959.6,1294.6,2607.4
14/12/2022,0.0,1961,1612,2377,2754,1101,1961.0,1305.4,2603.2
15/12/2022,0.0,1961,1610,2374,2754,1116,1963.0,1313.6,2602.0
16/12/2022,1.3,1957,1597,2368,2749,1122,1958.6,1312.0,2596.6
17/12/2022,0.0,1944,1584,2360,2746,1109,1948.6,1299.0,2591.6
18/12/2022,0.1,1927,1574,2352,2741,1084,1935.6,1280.0,2585.4
19/12/2022,1.7,1916,1576,2348,2745,1023,1921.6,1244.2,2586.2
20/12/2022,12.7,1854,1578,2346,2745,851,1874.8,1141.8,2585.4
21/12/2022,1.1,1768,1574,2345,2746,851,1856.8,1140.2,2585.6
22/12/2022,4.5,1719,1563,2339,2743,713,1815.4,1053.0,2581.4
23/12/2022,10.1,1658,1543,2333,2738,619,1778.2,988.6,2576.0
24/12/2022,1.4,1613,1502,2316,2725,645,1760.2,987.8,2561.4
25/12/2022,6.7,1566,1473,2302,2717,586,1728.8,940.8,2551.0
26/12/2022,1.4,1537,1424,2274,2700,664,1719.8,968.0,2529.6
27/12/2022,0.1,1485,1371,2235,2673,612,1675.2,915.6,2497.8
28/12/2022,5.0,1430,1342,2199,2660,584,1643.0,887.2,2475.6
29/12/2022,1.3,1403,1294,2118,2638,645,1619.6,904.6,2430.0
30/12/2022,4.6,1238,1173,2031,2604,224,1454.0,603.6,2374.8
31/12/2022,31.0,1149,1004,1865,2527,358,1380.6,616.4000000000001,2262.2
01/01/2023,3.8,1123,949,1700,2474,361,1321.4,596.2,2164.4
02/01/2023,3.1,1135,912,1578,2420,530,1315.0,682.8,2083.2000000000003
03/01/2023,0.0,1088,846,1488,2378,370,1234.0,560.4,2022.0
04/01/2023,10.7,1080,812,1381,2339,465,1215.4,603.8,1955.8000000000002
05/01/2023,0.2,1132,826,1345,2294,574,1234.2,674.8,1914.4
06/01/2023,0.7,1187,830,1327,2250,599,1238.6,691.4,1880.8000000000002
07/01/2023,0.7,1207,837,1323,2220,600,1237.4,694.8,1861.2
08/01/2023,3.4,1183,798,1307,2202,479,1193.8,606.6,1844.0
09/01/2023,7.7,1160,742,1263,2182,511,1171.6,603.4,1814.4
10/01/2023,3.3,1110,717,1229,2162,474,1138.4,571.2,1788.8000000000002
11/01/2023,5.3,1005,622,1131,2128,283,1033.8,418.6,1729.2
12/01/2023,18.0,944,578,1047,2070,276,983.0,396.8,1660.8000000000002
13/01/2023,2.0,938,565,1041,1990,323,971.4,419.8,1610.4
14/01/2023,11.8,919,561,1017,1911,321,945.8,417.0,1553.4
15/01/2023,1.0,964,573,1048,1831,457,974.6,503.4,1517.8000000000002
16/01/2023,3.9,1002,610,1101,1791,502,1001.2,545.2,1515.0
17/01/2023,1.8,1073,682,1157,1755,648,1063.0,661.6,1515.8
18/01/2023,0.0,1069,674,1150,1738,574,1041.0,614.0,1502.8
19/01/2023,5.4,1105,712,1176,1716,672,1076.2,688.0,1500.0
20/01/2023,0.2,1161,787,1235,1715,737,1127.0,757.0,1523.0
21/01/2023,0.0,1189,813,1252,1702,753,1141.8,777.0,1522.0
22/01/2023,0.0,1212,829,1267,1691,767,1153.2,791.8,1521.4
23/01/2023,0.0,1232,844,1276,1686,777,1163.0,803.8,1522.0
24/01/2023,0.0,1244,852,1272,1676,779,1164.6,808.2,1514.4
25/01/2023,0.0,1253,871,1274,1672,772,1168.4,811.6,1512.8
26/01/2023,1.0,1268,890,1285,1682,787,1182.4,828.2,1523.2
27/01/2023,0.0,1286,904,1296,1686,804,1195.2,844.0,1530.0
28/01/2023,0.0,1291,903,1292,1678,804,1193.6,843.6,1523.6
29/01/2023,0.0,1294,899,1282,1687,790,1190.4,833.6,1529.8
30/01/2023,2.4,1300,894,1279,1693,801,1193.4,838.2,1535.8
31/01/2023,0.5,1304,917,1283,1699,803,1201.2,848.6,1541.0
01/02/2023,4.5,1204,791,1147,1705,631,1095.6,695.0,1504.6000000000001
02/02/2023,8.4,1157,692,1109,1702,647,1061.4,665.0,1484.0
03/02/2023,0.9,1208,767,1159,1690,748,1114.4,755.6,1497.2
04/02/2023,0.0,1237,802,1165,1679,764,1129.4,779.2,1502.2
05/02/2023,2.2,1255,807,1177,1664,780,1136.6,790.8,1500.4
06/02/2023,0.0,1279,832,1207,1651,797,1153.2,811.0,1502.2
07/02/2023,0.0,1295,855,1231,1644,811,1167.2,828.6,1504.4
08/02/2023,0.0,1319,888,1253,1639,820,1183.8,847.2,1511.0
09/02/2023,0.0,1348,919,1271,1646,823,1201.4,861.4,1526.8
10/02/2023,0.0,1360,935,1282,1651,828,1211.2,870.8,1534.6
11/02/2023,0.0,1372,944,1289,1660,818,1216.6,868.4,1544.8
12/02/2023,0.0,1376,944,1284,1658,809,1214.2,863.0,1545.2
13/02/2023,0.0,1382,942,1288,1657,816,1217.0,866.4,1547.0
14/02/2023,0.0,1387,930,1288,1652,816,1214.6,861.6,1546.0
15/02/2023,0.0,1389,931,1291,1654,815,1216.0,861.4,1548.0
16/02/2023,0.4,1393,938,1286,1666,806,1217.8,858.8,1556.8
17/02/2023,1.6,1350,846,1190,1673,730,1157.8,776.4,1543.8
18/02/2023,8.2,1233,728,1087,1681,540,1053.8,615.2,1501.8
19/02/2023,5.1,1223,721,1106,1662,641,1070.6,673.0,1486.4
20/02/2023,0.0,1259,759,1146,1639,710,1102.6,729.6,1487.0
21/02/2023,0.1,1280,774,1168,1622,718,1112.4,740.4,1485.2
22/02/2023,0.1,1306,811,1198,1624,741,1136.0,769.0,1496.8
23/02/2023,2.1,1269,786,1177,1617,693,1108.4,730.2,1477.8
24/02/2023,2.5,1224,791,1194,1619,661,1097.8,713.0,1461.0
25/02/2023,0.3,1284,845,1240,1630,761,1152.0,794.6,1491.6
26/02/2023,0.0,1325,867,1263,1630,790,1175.0,820.8,1508.0
27/02/2023,0.0,1351,881,1275,1629,798,1186.8,831.2,1517.8
28/02/2023,0.0,1371,889,1284,1625,809,1195.6,841.0,1523.4
01/03/2023,0.0,1385,900,1292,1624,810,1202.2,846.0,1528.4
02/03/2023,0.0,1403,916,1306,1640,821,1217.2,859.0,1545.2
03/03/2023,0.0,1412,924,1309,1649,825,1223.8,864.6,1554.2
04/03/2023,0.1,1404,905,1293,1641,819,1212.4,853.4,1546.2
05/03/2023,0.3,1400,892,1281,1630,808,1202.2,841.6,1538.0
06/03/2023,0.9,1344,879,1243,1634,771,1174.2,814.2,1518.0
07/03/2023,4.5,1267,837,1193,1637,698,1126.4,753.6,1489.0
08/03/2023,0.3,1242,823,1163,1645,652,1105.0,720.4,1483.8
09/03/2023,22.4,925,463,886,1557,110,788.2,251.20000000000002,1304.2
10/03/2023,21.8,914,451,891,1440,142,767.6,265.6,1229.6000000000001
11/03/2023,0.0,996,497,972,1350,260,815.0,354.8,1208.4
12/03/2023,0.2,1011,458,961,1292,317,807.8,373.4,1179.6
13/03/2023,3.0,1064,523,1018,1281,399,857.0,448.6,1194.2
14/03/2023,7.4,1077,555,1050,1275,434,878.2,482.4,1195.8
15/03/2023,1.0,1098,579,1070,1241,540,905.6,555.6,1183.8
16/03/2023,0.1,1142,626,1104,1233,609,942.8,615.8,1196.6
17/03/2023,0.0,1173,660,1129,1248,642,970.4,649.2,1218.0
18/03/2023,0.1,1203,694,1154,1273,656,996.0,671.2,1245.0
19/03/2023,0.1,1228,711,1166,1292,672,1013.8,687.6,1266.4
20/03/2023,0.3,1234,706,1157,1299,681,1015.4,691.0,1273.0
21/03/2023,0.7,1239,705,1154,1330,682,1022.0,691.2,1293.6
22/03/2023,3.0,1202,642,1110,1376,676,1001.2,655.6,1306.4
23/03/2023,3.8,1149,585,1076,1408,604,964.4,592.6,1304.4
24/03/2023,5.8,1117,536,1052,1429,440,914.8,478.4,1304.2
25/03/2023,6.2,1096,499,1027,1436,420,895.6,451.6,1300.0
26/03/2023,1.4,1158,616,1120,1466,519,975.8,557.8,1342.8
27/03/2023,0.3,1188,639,1136,1469,560,998.4,591.6,1356.6
28/03/2023,0.0,1211,652,1139,1470,598,1014.0,619.6,1366.4
29/03/2023,0.1,1233,671,1157,1486,626,1034.6,644.0,1384.8
30/03/2023,1.6,1171,596,1068,1488,626,989.8,608.0,1361.2
31/03/2023,9.3,1067,505,988,1508,410,895.6,448.0,1331.6000000000001
01/04/2023,10.8,1044,569,1050,1508,249,884.0,377.0,1324.8
02/04/2023,0.0,1118,646,1120,1500,,1096.0,787.6,1386.0
03/04/2023,0.0,1175,691,1153,1495,,1128.5,829.6,1399.0
04/04/2023,0.0,1218,718,1171,1480,,1146.75,853.9000000000001,1401.4
05/04/2023,0.0,1237,724,1164,1461,,1146.5,856.0,1393.8
06/04/2023,7.0,1161,654,1107,1462,,1096.0,789.9000000000001,1371.7
07/04/2023,0.5,1181,700,1145,1455,,1120.25,833.5,1372.8
08/04/2023,0.0,1222,728,1161,1441,,1138.0,857.9,1375.3
09/04/2023,0.0,1246,736,1166,1424,587,1031.8,646.6,1352.8
10/04/2023,2.8,1245,694,1113,1426,593,1014.2,633.4,1353.6
11/04/2023,4.0,1191,582,1039,1401,,1053.25,719.1,1338.0
12/04/2023,9.7,1134,493,994,1404,,1006.25,643.3,1323.0
13/04/2023,3.2,1183,574,1059,1399,,1053.75,719.5,1334.2
14/04/2023,0.0,1255,670,1133,1408,538,1000.8,590.8,1346.8
15/04/2023,0.0,1294,719,1169,1424,549,1031.0,617.0,1372.0
16/04/2023,0.0,1303,747,1186,1428,564,1045.6,637.2,1378.0
17/04/2023,0.0,1331,772,1203,1428,576,1062.0,654.4,1389.2
18/04/2023,0.0,1362,796,1222,1436,598,1082.8,677.2,1406.4
19/04/2023,0.0,1386,817,1234,1436,622,1099.0,700.0,1416.0
20/04/2023,1.6,1360,814,1206,1437,638,1091.0,708.4,1406.2
21/04/2023,4.3,1308,798,1185,1441,640,1074.4,703.2,1387.8
22/04/2023,5.2,1261,764,1144,1437,635,1048.2,686.6,1366.6
23/04/2023,1.5,1219,721,1114,1452,585,1018.2,639.4,1358.8
24/04/2023,7.3,1192,682,1124,1467,525,998.0,587.8,1357.0
25/04/2023,0.0,1244,746,1167,1470,537,1032.8,620.6,1379.6
26/04/2023,0.0,1289,780,1189,1467,549,1054.8,641.4,1395.8
27/04/2023,0.0,1316,800,1198,1456,570,1068.0,662.0,1400.0
28/04/2023,1.3,1349,849,1233,1483,594,1101.6,696.0,1429.4
29/04/2023,0.0,1374,858,1243,1485,607,1113.4,707.4,1440.6
30/04/2023,0.0,1399,879,1257,1487,632,1130.8,730.8,1451.8
01/05/2023,0.0,1437,914,1286,1507,660,1160.8,761.6,1479.0
02/05/2023,0.1,1449,919,1292,1513,681,1170.8,776.2,1487.4
03/05/2023,0.0,1452,914,1290,1507,696,1171.8,783.2,1485.0
04/05/2023,0.0,1470,935,1285,1520,715,1185.0,803.0,1500.0
05/05/2023,4.4,1460,929,1251,1527,718,1177.0,802.4,1500.2
06/05/2023,3.2,1477,944,1274,1538,721,1190.8,810.2,1513.6
07/05/2023,0.3,1489,964,1300,1549,734,1207.2,826.0,1525.0
08/05/2023,0.0,1476,956,1269,1549,734,1196.8,822.8,1519.8
09/05/2023,14.5,1357,785,1071,1555,623,1078.2,687.8,1475.8
10/05/2023,3.7,1260,704,989,1545,210,941.6,407.6,1431.0
11/05/2023,14.7,1165,688,1029,1523,150,911.0,365.20000000000005,1379.8
12/05/2023,0.1,1226,772,1130,1510,265,980.6,467.8,1396.4
13/05/2023,0.0,1295,820,1178,1499,392,1036.8,563.2,1417.4
14/05/2023,0.0,1357,862,1215,1502,470,1081.2,626.8,1444.0
15/05/2023,1.2,1414,906,1255,1522,518,1123.0,673.2,1478.8
16/05/2023,0.0,1452,942,1283,1545,541,1152.6,701.4,1507.8
17/05/2023,0.0,1478,962,1309,1558,564,1174.2,723.2,1526.0
18/05/2023,0.0,1503,982,1332,1565,592,1194.8,748.0,1540.2
19/05/2023,0.0,1525,998,1354,1573,618,1213.6,770.0,1553.8
20/05/2023,0.0,1546,1018,1374,1582,651,1234.2,797.8,1567.6
21/05/2023,0.0,1567,1035,1393,1597,683,1255.0,823.8,1585.0
22/05/2023,1.3,1588,1047,1409,1719,714,1295.4,847.2,1666.6
23/05/2023,0.0,1599,1054,1422,1644,735,1290.8,862.6,1626.0
24/05/2023,0.0,1616,1072,1439,1652,754,1306.6,881.2,1637.6
25/05/2023,0.0,1632,1090,1457,1662,771,1322.4,898.6,1650.0
26/05/2023,0.0,1640,1099,1468,1666,782,1331.0,908.8,1655.6
27/05/2023,0.0,1661,1125,1489,1679,799,1350.6,929.4,1671.8
28/05/2023,0.0,1684,1149,1513,1695,815,1371.2,948.6,1690.6
29/05/2023,0.0,1697,1166,1526,1706,829,1384.8,963.8,1702.4
30/05/2023,0.0,1712,1183,1539,1717,841,1398.4,977.8,1715.0
31/05/2023,0.0,1729,1204,1552,1729,852,1413.2,992.8,1729.0
01/06/2023,0.0,1745,1216,1563,1740,859,1424.6,1001.8,1743.0
02/06/2023,0.0,1765,1229,1577,1750,867,1437.6,1011.8,1759.0
03/06/2023,0.0,1790,1255,1599,1766,879,1457.8,1029.4,1780.4
04/06/2023,0.0,1808,1277,1615,1783,892,1475.0,1046.0,1798.0
05/06/2023,0.0,1827,1296,1630,1796,904,1490.6,1060.8,1814.6
06/06/2023,0.0,1829,1311,1640,1809,917,1501.2,1074.6,1821.0
07/06/2023,0.0,1837,1323,1646,1818,932,1511.2,1088.4,1829.4
08/06/2023,0.0,1869,1336,1660,1828,944,1527.4,1100.8,1852.6
09/06/2023,0.0,1904,1358,1684,1843,958,1549.4,1118.0,1879.6
10/06/2023,0.0,1932,1377,1704,1856,988,1571.4,1143.6,1901.6
11/06/2023,0.0,1965,1404,1730,1873,1017,1597.8,1171.8,1928.2
12/06/2023,0.0,1996,1429,1754,1890,1042,1622.2,1196.8,1953.6
13/06/2023,0.0,2017,1450,1775,1908,1069,1643.8,1221.4,1973.4
14/06/2023,0.0,2038,1476,1798,1928,1094,1666.8,1246.8,1994.0
15/06/2023,0.0,2059,1497,1822,1944,1110,1686.4,1264.8,2013.0
16/06/2023,0.0,2068,1509,1837,1957,1121,1698.4,1276.2,2023.6
17/06/2023,0.0,2076,1511,1849,1964,1129,1705.8,1281.8,2031.2
18/06/2023,0.0,2090,1528,1869,1980,1148,1723.0,1300.0,2046.0
19/06/2023,0.0,2092,1539,1884,1992,1165,1734.4,1314.6,2052.0
20/06/2023,2.0,2100,1557,1903,2010,1181,1750.2,1331.4,2064.0
21/06/2023,0.0,2052,1572,1889,2022,1197,1746.4,1347.0,2040.0
22/06/2023,43.1,1905,1514,1667,1991,1141,1643.6,1290.2,1956.6
23/06/2023,0.3,1924,1489,1671,1996,1101,1636.2,1256.2,1967.2
24/06/2023,0.0,1936,1495,1715,2005,1086,1647.4,1249.6,1977.4
25/06/2023,0.0,1964,1532,1771,2027,1105,1679.8,1275.8,2001.8
26/06/2023,0.0,1978,1543,1800,2039,1120,1696.0,1289.2,2014.6
27/06/2023,0.0,1956,1539,1802,2044,1125,1693.2,1290.6,2008.8
28/06/2023,1.2,1956,1552,1814,2052,1135,1701.8,1301.8,2013.6
29/06/2023,1.9,1966,1564,1831,2062,1141,1712.8,1310.2,2023.6
30/06/2023,0.0,1944,1561,1837,2065,1149,1711.2,1313.8,2016.6
01/07/2023,2.4,1976,1579,1858,2080,1164,1731.4,1330.0,2038.4
02/07/2023,1.3,1984,1586,1878,2088,1169,1741.0,1335.8,2046.4
03/07/2023,1.0,1990,1587,1891,2099,1175,1748.4,1339.8,2055.4
04/07/2023,0.4,1941,1588,1895,2104,1178,1741.2,1342.0,2038.8
05/07/2023,13.4,1942,1600,1902,2119,1180,1748.6,1348.0,2048.2
06/07/2023,0.1,1970,1607,1920,2128,1184,1761.8,1353.2,2064.8
07/07/2023,0.0,1996,1621,1946,2139,1190,1778.4,1362.4,2081.8
08/07/2023,0.0,2012,1639,1970,2153,1200,1794.8,1375.6,2096.6
09/07/2023,13.7,2015,1639,1975,2162,1218,1801.8,1386.4,2103.2
10/07/2023,0.1,2030,1643,1992,2166,1227,1811.6,1393.4,2111.6
11/07/2023,2.7,2012,1652,2003,2177,1233,1815.4,1400.6,2111.0
12/07/2023,3.2,2015,1654,2006,2187,1242,1820.8,1406.8,2118.2
13/07/2023,7.2,2012,1648,2005,2193,1242,1820.0,1404.4,2120.6
14/07/2023,0.1,2031,1656,2022,2196,1247,1830.4,1410.6,2130.0
15/07/2023,0.9,2028,1665,2036,2211,1250,1838.0,1416.0,2141.0
16/07/2023,0.1,2034,1679,2047,2227,1257,1848.8,1425.8,2155.0
17/07/2023,4.9,2048,1686,2052,2236,1261,1856.6,1431.0,2162.4
18/07/2023,0.0,2050,1697,2062,2245,1268,1864.4,1439.6,2171.8
19/07/2023,1.3,2063,1700,2065,2252,1273,1870.6,1443.8,2177.2
20/07/2023,0.0,2068,1706,2075,2259,1279,1877.4,1449.8,2185.4
21/07/2023,2.3,2071,1701,2078,2263,1282,1879.0,1449.6,2189.0
22/07/2023,1.2,2041,1692,2071,2266,1279,1869.8,1444.2,2188.0
23/07/2023,1.9,2029,1706,2080,2278,1285,1875.6,1453.4,2198.8
